Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2008,1,Ciutat Vella,1,el Raval,1,1001,162
2008,1,Ciutat Vella,1,el Raval,1,1002,211
2008,1,Ciutat Vella,1,el Raval,2,1003,429
2008,1,Ciutat Vella,1,el Raval,2,1004,415
2008,1,Ciutat Vella,1,el Raval,3,1005,367
2008,1,Ciutat Vella,1,el Raval,3,1006,349
2008,1,Ciutat Vella,1,el Raval,3,1007,349
2008,1,Ciutat Vella,1,el Raval,4,1008,598
2008,1,Ciutat Vella,1,el Raval,4,1009,317
2008,1,Ciutat Vella,1,el Raval,4,1010,418
2008,1,Ciutat Vella,1,el Raval,5,1011,501
2008,1,Ciutat Vella,1,el Raval,5,1012,201
2008,1,Ciutat Vella,1,el Raval,5,1013,128
2008,1,Ciutat Vella,1,el Raval,6,1014,258
2008,1,Ciutat Vella,1,el Raval,6,1015,332
2008,1,Ciutat Vella,1,el Raval,6,1016,314
2008,1,Ciutat Vella,1,el Raval,6,1017,437
2008,1,Ciutat Vella,1,el Raval,7,1018,150
2008,1,Ciutat Vella,1,el Raval,7,1019,449
2008,1,Ciutat Vella,1,el Raval,7,1020,206
2008,1,Ciutat Vella,1,el Raval,8,1021,228
2008,1,Ciutat Vella,2,el Barri Gòtic,9,1022,90
2008,1,Ciutat Vella,2,el Barri Gòtic,9,1023,225
2008,1,Ciutat Vella,2,el Barri Gòtic,10,1025,164
2008,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1051
2008,1,Ciutat Vella,2,el Barri Gòtic,10,1027,173
2008,1,Ciutat Vella,2,el Barri Gòtic,11,1028,230
2008,1,Ciutat Vella,2,el Barri Gòtic,11,1029,189
2008,1,Ciutat Vella,2,el Barri Gòtic,12,1030,321
2008,1,Ciutat Vella,2,el Barri Gòtic,12,1031,265
2008,1,Ciutat Vella,3,la Barceloneta,13,1032,185
2008,1,Ciutat Vella,3,la Barceloneta,13,1033,101
2008,1,Ciutat Vella,3,la Barceloneta,13,1034,86
2008,1,Ciutat Vella,3,la Barceloneta,14,1035,137
2008,1,Ciutat Vella,3,la Barceloneta,14,1036,74
2008,1,Ciutat Vella,3,la Barceloneta,15,1037,77
2008,1,Ciutat Vella,3,la Barceloneta,15,1038,210
2008,1,Ciutat Vella,3,la Barceloneta,15,1039,105
2008,1,Ciutat Vella,3,la Barceloneta,15,1040,105
2008,1,Ciutat Vella,3,la Barceloneta,15,1041,230
2008,1,Ciutat Vella,3,la Barceloneta,15,1042,104
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,84
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,121
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,247
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,192
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,204
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,262
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,118
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,172
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,243
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,357
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,242
