Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
1998,1,Ciutat Vella,1,el Raval,1,1001,39
1998,1,Ciutat Vella,1,el Raval,1,1002,24
1998,1,Ciutat Vella,1,el Raval,2,1003,45
1998,1,Ciutat Vella,1,el Raval,2,1004,64
1998,1,Ciutat Vella,1,el Raval,3,1005,46
1998,1,Ciutat Vella,1,el Raval,3,1006,31
1998,1,Ciutat Vella,1,el Raval,3,1007,54
1998,1,Ciutat Vella,1,el Raval,4,1008,40
1998,1,Ciutat Vella,1,el Raval,4,1009,37
1998,1,Ciutat Vella,1,el Raval,4,1010,35
1998,1,Ciutat Vella,1,el Raval,5,1011,44
1998,1,Ciutat Vella,1,el Raval,5,1012,27
1998,1,Ciutat Vella,1,el Raval,5,1013,16
1998,1,Ciutat Vella,1,el Raval,6,1014,26
1998,1,Ciutat Vella,1,el Raval,6,1015,40
1998,1,Ciutat Vella,1,el Raval,6,1016,34
1998,1,Ciutat Vella,1,el Raval,6,1017,25
1998,1,Ciutat Vella,1,el Raval,7,1018,12
1998,1,Ciutat Vella,1,el Raval,7,1019,49
1998,1,Ciutat Vella,1,el Raval,7,1020,30
1998,1,Ciutat Vella,1,el Raval,8,1021,46
1998,1,Ciutat Vella,2,el Barri Gòtic,9,1022,22
1998,1,Ciutat Vella,2,el Barri Gòtic,9,1023,125
1998,1,Ciutat Vella,2,el Barri Gòtic,10,1025,16
1998,1,Ciutat Vella,2,el Barri Gòtic,10,1026,28
1998,1,Ciutat Vella,2,el Barri Gòtic,10,1027,31
1998,1,Ciutat Vella,2,el Barri Gòtic,11,1028,49
1998,1,Ciutat Vella,2,el Barri Gòtic,11,1029,41
1998,1,Ciutat Vella,2,el Barri Gòtic,12,1030,65
1998,1,Ciutat Vella,2,el Barri Gòtic,12,1031,49
1998,1,Ciutat Vella,3,la Barceloneta,13,1032,21
1998,1,Ciutat Vella,3,la Barceloneta,13,1033,18
1998,1,Ciutat Vella,3,la Barceloneta,13,1034,24
1998,1,Ciutat Vella,3,la Barceloneta,14,1035,25
1998,1,Ciutat Vella,3,la Barceloneta,14,1036,16
1998,1,Ciutat Vella,3,la Barceloneta,15,1037,23
1998,1,Ciutat Vella,3,la Barceloneta,15,1038,30
1998,1,Ciutat Vella,3,la Barceloneta,15,1039,22
1998,1,Ciutat Vella,3,la Barceloneta,15,1040,15
1998,1,Ciutat Vella,3,la Barceloneta,15,1041,41
1998,1,Ciutat Vella,3,la Barceloneta,15,1042,31
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,24
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,25
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,37
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,27
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,42
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,58
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,30
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,33
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,39
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,40
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,47
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,18
1998,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,10
1998,2,Eixample,5,el Fort Pienc,20,2001,20
1998,2,Eixample,5,el Fort Pienc,20,2002,22
1998,2,Eixample,5,el Fort Pienc,20,2003,13
1998,2,Eixample,5,el Fort Pienc,20,2004,13
1998,2,Eixample,5,el Fort Pienc,20,2005,29
1998,2,Eixample,5,el Fort Pienc,20,2006,11
1998,2,Eixample,5,el Fort Pienc,20,2007,36
1998,2,Eixample,5,el Fort Pienc,20,2008,41
1998,2,Eixample,5,el Fort Pienc,20,2009,30
1998,2,Eixample,5,el Fort Pienc,21,2010,23
1998,2,Eixample,5,el Fort Pienc,21,2011,13
1998,2,Eixample,5,el Fort Pienc,21,2012,28
1998,2,Eixample,5,el Fort Pienc,21,2013,17
