Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2001,1,Ciutat Vella,1,el Raval,1,1001,44
2001,1,Ciutat Vella,1,el Raval,1,1002,55
2001,1,Ciutat Vella,1,el Raval,2,1003,67
2001,1,Ciutat Vella,1,el Raval,2,1004,107
2001,1,Ciutat Vella,1,el Raval,3,1005,55
2001,1,Ciutat Vella,1,el Raval,3,1006,75
2001,1,Ciutat Vella,1,el Raval,3,1007,70
2001,1,Ciutat Vella,1,el Raval,4,1008,60
2001,1,Ciutat Vella,1,el Raval,4,1009,67
2001,1,Ciutat Vella,1,el Raval,4,1010,76
2001,1,Ciutat Vella,1,el Raval,5,1011,91
2001,1,Ciutat Vella,1,el Raval,5,1012,49
2001,1,Ciutat Vella,1,el Raval,5,1013,19
2001,1,Ciutat Vella,1,el Raval,6,1014,46
2001,1,Ciutat Vella,1,el Raval,6,1015,67
2001,1,Ciutat Vella,1,el Raval,6,1016,45
2001,1,Ciutat Vella,1,el Raval,6,1017,57
2001,1,Ciutat Vella,1,el Raval,7,1018,30
2001,1,Ciutat Vella,1,el Raval,7,1019,81
2001,1,Ciutat Vella,1,el Raval,7,1020,87
2001,1,Ciutat Vella,1,el Raval,8,1021,77
2001,1,Ciutat Vella,2,el Barri Gòtic,9,1022,30
2001,1,Ciutat Vella,2,el Barri Gòtic,9,1023,265
2001,1,Ciutat Vella,2,el Barri Gòtic,10,1025,36
2001,1,Ciutat Vella,2,el Barri Gòtic,10,1026,38
2001,1,Ciutat Vella,2,el Barri Gòtic,10,1027,39
2001,1,Ciutat Vella,2,el Barri Gòtic,11,1028,107
2001,1,Ciutat Vella,2,el Barri Gòtic,11,1029,53
2001,1,Ciutat Vella,2,el Barri Gòtic,12,1030,109
2001,1,Ciutat Vella,2,el Barri Gòtic,12,1031,68
2001,1,Ciutat Vella,3,la Barceloneta,13,1032,57
2001,1,Ciutat Vella,3,la Barceloneta,13,1033,38
2001,1,Ciutat Vella,3,la Barceloneta,13,1034,25
