Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2007,1,Ciutat Vella,1,el Raval,1,1001,169
2007,1,Ciutat Vella,1,el Raval,1,1002,211
2007,1,Ciutat Vella,1,el Raval,2,1003,465
2007,1,Ciutat Vella,1,el Raval,2,1004,395
2007,1,Ciutat Vella,1,el Raval,3,1005,310
2007,1,Ciutat Vella,1,el Raval,3,1006,386
2007,1,Ciutat Vella,1,el Raval,3,1007,362
2007,1,Ciutat Vella,1,el Raval,4,1008,641
2007,1,Ciutat Vella,1,el Raval,4,1009,282
2007,1,Ciutat Vella,1,el Raval,4,1010,374
2007,1,Ciutat Vella,1,el Raval,5,1011,505
2007,1,Ciutat Vella,1,el Raval,5,1012,201
2007,1,Ciutat Vella,1,el Raval,5,1013,133
2007,1,Ciutat Vella,1,el Raval,6,1014,211
2007,1,Ciutat Vella,1,el Raval,6,1015,315
2007,1,Ciutat Vella,1,el Raval,6,1016,238
2007,1,Ciutat Vella,1,el Raval,6,1017,402
2007,1,Ciutat Vella,1,el Raval,7,1018,182
2007,1,Ciutat Vella,1,el Raval,7,1019,418
2007,1,Ciutat Vella,1,el Raval,7,1020,200
2007,1,Ciutat Vella,1,el Raval,8,1021,213
2007,1,Ciutat Vella,2,el Barri Gòtic,9,1022,91
2007,1,Ciutat Vella,2,el Barri Gòtic,9,1023,3475
2007,1,Ciutat Vella,2,el Barri Gòtic,10,1025,119
2007,1,Ciutat Vella,2,el Barri Gòtic,10,1026,818
2007,1,Ciutat Vella,2,el Barri Gòtic,10,1027,157
2007,1,Ciutat Vella,2,el Barri Gòtic,11,1028,277
2007,1,Ciutat Vella,2,el Barri Gòtic,11,1029,215
2007,1,Ciutat Vella,2,el Barri Gòtic,12,1030,378
2007,1,Ciutat Vella,2,el Barri Gòtic,12,1031,227
2007,1,Ciutat Vella,3,la Barceloneta,13,1032,210
2007,1,Ciutat Vella,3,la Barceloneta,13,1033,87
2007,1,Ciutat Vella,3,la Barceloneta,13,1034,121
2007,1,Ciutat Vella,3,la Barceloneta,14,1035,174
2007,1,Ciutat Vella,3,la Barceloneta,14,1036,69
2007,1,Ciutat Vella,3,la Barceloneta,15,1037,106
2007,1,Ciutat Vella,3,la Barceloneta,15,1038,231
2007,1,Ciutat Vella,3,la Barceloneta,15,1039,91
2007,1,Ciutat Vella,3,la Barceloneta,15,1040,98
2007,1,Ciutat Vella,3,la Barceloneta,15,1041,235
2007,1,Ciutat Vella,3,la Barceloneta,15,1042,83
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,98
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,123
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,225
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,178
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,219
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,274
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,110
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,195
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,210
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,291
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,222
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,166
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,75
2007,2,Eixample,5,el Fort Pienc,20,2001,69
2007,2,Eixample,5,el Fort Pienc,20,2002,824
2007,2,Eixample,5,el Fort Pienc,20,2003,106
2007,2,Eixample,5,el Fort Pienc,20,2004,130
2007,2,Eixample,5,el Fort Pienc,20,2005,134
2007,2,Eixample,5,el Fort Pienc,20,2006,108
2007,2,Eixample,5,el Fort Pienc,20,2007,69
2007,2,Eixample,5,el Fort Pienc,20,2008,90
2007,2,Eixample,5,el Fort Pienc,20,2009,87
2007,2,Eixample,5,el Fort Pienc,21,2010,58
2007,2,Eixample,5,el Fort Pienc,21,2011,37
2007,2,Eixample,5,el Fort Pienc,21,2012,116
2007,2,Eixample,5,el Fort Pienc,21,2013,80
2007,2,Eixample,5,el Fort Pienc,22,2014,113
2007,2,Eixample,5,el Fort Pienc,22,2015,102
2007,2,Eixample,5,el Fort Pienc,22,2016,110
2007,2,Eixample,5,el Fort Pienc,22,2017,125
2007,2,Eixample,5,el Fort Pienc,22,2018,89
2007,2,Eixample,5,el Fort Pienc,22,2019,115
2007,2,Eixample,5,el Fort Pienc,22,2020,137
2007,2,Eixample,6,la Sagrada Família,23,2021,123
2007,2,Eixample,6,la Sagrada Família,23,2022,60
2007,2,Eixample,6,la Sagrada Família,23,2023,55
2007,2,Eixample,6,la Sagrada Família,23,2024,140
2007,2,Eixample,6,la Sagrada Família,24,2025,66
2007,2,Eixample,6,la Sagrada Família,24,2026,139
2007,2,Eixample,6,la Sagrada Família,24,2027,118
2007,2,Eixample,6,la Sagrada Família,24,2028,138
2007,2,Eixample,6,la Sagrada Família,24,2029,62
2007,2,Eixample,6,la Sagrada Família,24,2030,76
2007,2,Eixample,6,la Sagrada Família,24,2031,31
2007,2,Eixample,6,la Sagrada Família,24,2032,70
2007,2,Eixample,6,la Sagrada Família,25,2033,59
2007,2,Eixample,6,la Sagrada Família,25,2034,61
2007,2,Eixample,6,la Sagrada Família,25,2035,78
2007,2,Eixample,6,la Sagrada Família,25,2036,67
2007,2,Eixample,6,la Sagrada Família,25,2037,40
2007,2,Eixample,6,la Sagrada Família,25,2038,64
2007,2,Eixample,6,la Sagrada Família,25,2039,100
2007,2,Eixample,6,la Sagrada Família,25,2040,157
2007,2,Eixample,6,la Sagrada Família,26,2041,108
2007,2,Eixample,6,la Sagrada Família,26,2042,76
2007,2,Eixample,6,la Sagrada Família,26,2043,74
2007,2,Eixample,6,la Sagrada Família,26,2044,105
2007,2,Eixample,6,la Sagrada Família,26,2045,66
2007,2,Eixample,6,la Sagrada Família,26,2046,103
2007,2,Eixample,6,la Sagrada Família,26,2047,119
2007,2,Eixample,6,la Sagrada Família,26,2048,99
2007,2,Eixample,6,la Sagrada Família,27,2049,166
