Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2014,1,Ciutat Vella,1,el Raval,1,1001,131
2014,1,Ciutat Vella,1,el Raval,1,1002,177
2014,1,Ciutat Vella,1,el Raval,2,1003,283
2014,1,Ciutat Vella,1,el Raval,2,1004,297
2014,1,Ciutat Vella,1,el Raval,3,1005,279
2014,1,Ciutat Vella,1,el Raval,3,1006,198
2014,1,Ciutat Vella,1,el Raval,3,1007,251
2014,1,Ciutat Vella,1,el Raval,4,1008,380
2014,1,Ciutat Vella,1,el Raval,4,1009,200
2014,1,Ciutat Vella,1,el Raval,4,1010,255
2014,1,Ciutat Vella,1,el Raval,5,1011,358
2014,1,Ciutat Vella,1,el Raval,5,1012,167
2014,1,Ciutat Vella,1,el Raval,5,1013,110
2014,1,Ciutat Vella,1,el Raval,6,1014,169
2014,1,Ciutat Vella,1,el Raval,6,1015,184
2014,1,Ciutat Vella,1,el Raval,6,1016,204
2014,1,Ciutat Vella,1,el Raval,6,1017,247
2014,1,Ciutat Vella,1,el Raval,7,1018,115
2014,1,Ciutat Vella,1,el Raval,7,1019,268
2014,1,Ciutat Vella,1,el Raval,7,1020,217
2014,1,Ciutat Vella,1,el Raval,8,1021,197
2014,1,Ciutat Vella,2,el Barri Gòtic,9,1022,119
2014,1,Ciutat Vella,2,el Barri Gòtic,9,1023,144
2014,1,Ciutat Vella,2,el Barri Gòtic,10,1025,146
2014,1,Ciutat Vella,2,el Barri Gòtic,10,1026,284
2014,1,Ciutat Vella,2,el Barri Gòtic,10,1027,178
2014,1,Ciutat Vella,2,el Barri Gòtic,11,1028,216
2014,1,Ciutat Vella,2,el Barri Gòtic,11,1029,179
2014,1,Ciutat Vella,2,el Barri Gòtic,12,1030,257
2014,1,Ciutat Vella,2,el Barri Gòtic,12,1031,215
2014,1,Ciutat Vella,3,la Barceloneta,13,1032,172
2014,1,Ciutat Vella,3,la Barceloneta,13,1033,88
2014,1,Ciutat Vella,3,la Barceloneta,13,1034,106
2014,1,Ciutat Vella,3,la Barceloneta,14,1035,152
2014,1,Ciutat Vella,3,la Barceloneta,14,1036,75
2014,1,Ciutat Vella,3,la Barceloneta,15,1037,73
2014,1,Ciutat Vella,3,la Barceloneta,15,1038,164
2014,1,Ciutat Vella,3,la Barceloneta,15,1039,116
2014,1,Ciutat Vella,3,la Barceloneta,15,1040,106
2014,1,Ciutat Vella,3,la Barceloneta,15,1041,183
2014,1,Ciutat Vella,3,la Barceloneta,15,1042,87
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,156
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,104
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,209
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,191
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,191
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,208
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,164
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,196
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,189
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,218
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,183
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,130
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,78
2014,2,Eixample,5,el Fort Pienc,20,2001,75
2014,2,Eixample,5,el Fort Pienc,20,2002,189
2014,2,Eixample,5,el Fort Pienc,20,2003,94
2014,2,Eixample,5,el Fort Pienc,20,2004,109
2014,2,Eixample,5,el Fort Pienc,20,2005,70
2014,2,Eixample,5,el Fort Pienc,20,2006,80
2014,2,Eixample,5,el Fort Pienc,20,2007,86
2014,2,Eixample,5,el Fort Pienc,20,2008,102
2014,2,Eixample,5,el Fort Pienc,20,2009,102
2014,2,Eixample,5,el Fort Pienc,21,2010,39
2014,2,Eixample,5,el Fort Pienc,21,2011,25
2014,2,Eixample,5,el Fort Pienc,21,2012,96
2014,2,Eixample,5,el Fort Pienc,21,2013,80
2014,2,Eixample,5,el Fort Pienc,22,2014,122
2014,2,Eixample,5,el Fort Pienc,22,2015,93
2014,2,Eixample,5,el Fort Pienc,22,2016,89
2014,2,Eixample,5,el Fort Pienc,22,2017,79
2014,2,Eixample,5,el Fort Pienc,22,2018,91
2014,2,Eixample,5,el Fort Pienc,22,2019,103
2014,2,Eixample,5,el Fort Pienc,22,2020,98
2014,2,Eixample,6,la Sagrada Família,23,2021,89
2014,2,Eixample,6,la Sagrada Família,23,2022,57
2014,2,Eixample,6,la Sagrada Família,23,2023,33
2014,2,Eixample,6,la Sagrada Família,23,2024,85
2014,2,Eixample,6,la Sagrada Família,24,2025,68
2014,2,Eixample,6,la Sagrada Família,24,2026,136
2014,2,Eixample,6,la Sagrada Família,24,2027,103
2014,2,Eixample,6,la Sagrada Família,24,2028,151
2014,2,Eixample,6,la Sagrada Família,24,2029,70
2014,2,Eixample,6,la Sagrada Família,24,2030,61
2014,2,Eixample,6,la Sagrada Família,24,2031,46
2014,2,Eixample,6,la Sagrada Família,24,2032,60
2014,2,Eixample,6,la Sagrada Família,25,2033,55
2014,2,Eixample,6,la Sagrada Família,25,2034,64
2014,2,Eixample,6,la Sagrada Família,25,2035,65
2014,2,Eixample,6,la Sagrada Família,25,2036,46
2014,2,Eixample,6,la Sagrada Família,25,2037,37
2014,2,Eixample,6,la Sagrada Família,25,2038,61
2014,2,Eixample,6,la Sagrada Família,25,2039,139
2014,2,Eixample,6,la Sagrada Família,25,2040,115
2014,2,Eixample,6,la Sagrada Família,26,2041,87
2014,2,Eixample,6,la Sagrada Família,26,2042,64
2014,2,Eixample,6,la Sagrada Família,26,2043,56
2014,2,Eixample,6,la Sagrada Família,26,2044,73
2014,2,Eixample,6,la Sagrada Família,26,2045,61
2014,2,Eixample,6,la Sagrada Família,26,2046,101
2014,2,Eixample,6,la Sagrada Família,26,2047,88
2014,2,Eixample,6,la Sagrada Família,26,2048,81
2014,2,Eixample,6,la Sagrada Família,27,2049,174
2014,2,Eixample,6,la Sagrada Família,27,2050,109
2014,2,Eixample,6,la Sagrada Família,27,2051,130
2014,2,Eixample,6,la Sagrada Família,27,2052,115
2014,2,Eixample,6,la Sagrada Família,27,2053,110
2014,2,Eixample,6,la Sagrada Família,27,2054,84
2014,2,Eixample,7,la Dreta de l'Eixample,28,2055,104
2014,2,Eixample,7,la Dreta de l'Eixample,28,2056,75
2014,2,Eixample,7,la Dreta de l'Eixample,28,2057,52
2014,2,Eixample,7,la Dreta de l'Eixample,28,2058,81
2014,2,Eixample,7,la Dreta de l'Eixample,28,2059,112
2014,2,Eixample,7,la Dreta de l'Eixample,28,2060,99
2014,2,Eixample,7,la Dreta de l'Eixample,29,2061,86
2014,2,Eixample,7,la Dreta de l'Eixample,29,2062,81
2014,2,Eixample,7,la Dreta de l'Eixample,29,2063,55
2014,2,Eixample,7,la Dreta de l'Eixample,29,2064,96
2014,2,Eixample,7,la Dreta de l'Eixample,29,2065,132
2014,2,Eixample,7,la Dreta de l'Eixample,30,2066,82
2014,2,Eixample,7,la Dreta de l'Eixample,30,2067,138
2014,2,Eixample,7,la Dreta de l'Eixample,30,2068,105
2014,2,Eixample,7,la Dreta de l'Eixample,30,2069,89
2014,2,Eixample,7,la Dreta de l'Eixample,31,2070,106
2014,2,Eixample,7,la Dreta de l'Eixample,31,2071,75
2014,2,Eixample,7,la Dreta de l'Eixample,31,2072,55
2014,2,Eixample,7,la Dreta de l'Eixample,32,2073,90
2014,2,Eixample,7,la Dreta de l'Eixample,32,2074,99
2014,2,Eixample,7,la Dreta de l'Eixample,32,2075,98
2014,2,Eixample,7,la Dreta de l'Eixample,32,2076,97
2014,2,Eixample,7,la Dreta de l'Eixample,33,2077,125
2014,2,Eixample,7,la Dreta de l'Eixample,34,2078,108
2014,2,Eixample,7,la Dreta de l'Eixample,34,2079,92
2014,2,Eixample,7,la Dreta de l'Eixample,35,2080,102
2014,2,Eixample,7,la Dreta de l'Eixample,35,2081,155
2014,2,Eixample,7,la Dreta de l'Eixample,36,2082,66
2014,2,Eixample,7,la Dreta de l'Eixample,36,2083,141
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,126
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,87
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,91
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,83
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,97
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,150
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,84
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,146
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,125
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,181
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,90
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,104
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,86
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,95
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,108
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,99
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,82
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,134
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,65
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,124
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,58
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,121
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,88
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,71
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,62
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,116
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,121
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,90
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,61
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,106
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,92
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,73
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,40
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,62
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,79
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,49
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,58
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,35
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,63
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,57
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,41
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,75
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,64
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,89
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,100
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,75
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,33
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,81
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,96
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,34
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,63
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,139
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,43
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,97
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,97
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,119
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,88
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,107
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,174
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,63
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,99
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,105
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,91
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,125
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,86
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,132
2014,2,Eixample,10,Sant Antoni,51,2150,105
2014,2,Eixample,10,Sant Antoni,51,2151,103
2014,2,Eixample,10,Sant Antoni,51,2152,46
2014,2,Eixample,10,Sant Antoni,51,2153,51
2014,2,Eixample,10,Sant Antoni,51,2154,87
2014,2,Eixample,10,Sant Antoni,51,2155,110
2014,2,Eixample,10,Sant Antoni,51,2156,48
2014,2,Eixample,10,Sant Antoni,51,2157,69
2014,2,Eixample,10,Sant Antoni,52,2158,77
2014,2,Eixample,10,Sant Antoni,52,2159,109
2014,2,Eixample,10,Sant Antoni,52,2160,119
2014,2,Eixample,10,Sant Antoni,52,2161,48
2014,2,Eixample,10,Sant Antoni,52,2162,83
2014,2,Eixample,10,Sant Antoni,53,2163,123
2014,2,Eixample,10,Sant Antoni,53,2164,92
2014,2,Eixample,10,Sant Antoni,53,2165,97
2014,2,Eixample,10,Sant Antoni,54,2166,155
2014,2,Eixample,10,Sant Antoni,54,2167,107
2014,2,Eixample,10,Sant Antoni,54,2168,120
2014,2,Eixample,10,Sant Antoni,55,2169,87
2014,2,Eixample,10,Sant Antoni,55,2170,75
2014,2,Eixample,10,Sant Antoni,55,2171,73
2014,2,Eixample,10,Sant Antoni,55,2172,111
2014,2,Eixample,10,Sant Antoni,55,2173,94
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3001,74
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3002,126
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3003,135
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3004,86
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3005,110
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3006,93
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3007,133
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3008,96
2014,3,Sants-Montjuïc,11,el Poble-sec,56,3009,67
2014,3,Sants-Montjuïc,11,el Poble-sec,57,3010,120
2014,3,Sants-Montjuïc,11,el Poble-sec,57,3011,154
