Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2006,1,Ciutat Vella,1,el Raval,1,1001,175
2006,1,Ciutat Vella,1,el Raval,1,1002,193
2006,1,Ciutat Vella,1,el Raval,2,1003,399
2006,1,Ciutat Vella,1,el Raval,2,1004,430
2006,1,Ciutat Vella,1,el Raval,3,1005,311
2006,1,Ciutat Vella,1,el Raval,3,1006,344
2006,1,Ciutat Vella,1,el Raval,3,1007,361
2006,1,Ciutat Vella,1,el Raval,4,1008,607
2006,1,Ciutat Vella,1,el Raval,4,1009,309
2006,1,Ciutat Vella,1,el Raval,4,1010,341
2006,1,Ciutat Vella,1,el Raval,5,1011,480
2006,1,Ciutat Vella,1,el Raval,5,1012,243
2006,1,Ciutat Vella,1,el Raval,5,1013,125
2006,1,Ciutat Vella,1,el Raval,6,1014,196
2006,1,Ciutat Vella,1,el Raval,6,1015,292
2006,1,Ciutat Vella,1,el Raval,6,1016,233
2006,1,Ciutat Vella,1,el Raval,6,1017,336
2006,1,Ciutat Vella,1,el Raval,7,1018,184
2006,1,Ciutat Vella,1,el Raval,7,1019,389
2006,1,Ciutat Vella,1,el Raval,7,1020,216
2006,1,Ciutat Vella,1,el Raval,8,1021,188
2006,1,Ciutat Vella,2,el Barri Gòtic,9,1022,104
2006,1,Ciutat Vella,2,el Barri Gòtic,9,1023,7689
2006,1,Ciutat Vella,2,el Barri Gòtic,10,1025,118
2006,1,Ciutat Vella,2,el Barri Gòtic,10,1026,144
2006,1,Ciutat Vella,2,el Barri Gòtic,10,1027,165
2006,1,Ciutat Vella,2,el Barri Gòtic,11,1028,252
2006,1,Ciutat Vella,2,el Barri Gòtic,11,1029,187
2006,1,Ciutat Vella,2,el Barri Gòtic,12,1030,305
2006,1,Ciutat Vella,2,el Barri Gòtic,12,1031,242
2006,1,Ciutat Vella,3,la Barceloneta,13,1032,195
2006,1,Ciutat Vella,3,la Barceloneta,13,1033,126
2006,1,Ciutat Vella,3,la Barceloneta,13,1034,100
2006,1,Ciutat Vella,3,la Barceloneta,14,1035,201
2006,1,Ciutat Vella,3,la Barceloneta,14,1036,67
2006,1,Ciutat Vella,3,la Barceloneta,15,1037,72
2006,1,Ciutat Vella,3,la Barceloneta,15,1038,156
2006,1,Ciutat Vella,3,la Barceloneta,15,1039,114
2006,1,Ciutat Vella,3,la Barceloneta,15,1040,112
2006,1,Ciutat Vella,3,la Barceloneta,15,1041,183
2006,1,Ciutat Vella,3,la Barceloneta,15,1042,67
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,91
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,114
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,227
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,192
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,195
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,298
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,107
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,159
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,253
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,295
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,205
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,160
2006,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,66
2006,2,Eixample,5,el Fort Pienc,20,2001,67
2006,2,Eixample,5,el Fort Pienc,20,2002,110
2006,2,Eixample,5,el Fort Pienc,20,2003,67
2006,2,Eixample,5,el Fort Pienc,20,2004,135
2006,2,Eixample,5,el Fort Pienc,20,2005,114
2006,2,Eixample,5,el Fort Pienc,20,2006,72
2006,2,Eixample,5,el Fort Pienc,20,2007,94
2006,2,Eixample,5,el Fort Pienc,20,2008,91
2006,2,Eixample,5,el Fort Pienc,20,2009,135
2006,2,Eixample,5,el Fort Pienc,21,2010,65
2006,2,Eixample,5,el Fort Pienc,21,2011,45
2006,2,Eixample,5,el Fort Pienc,21,2012,114
2006,2,Eixample,5,el Fort Pienc,21,2013,86
2006,2,Eixample,5,el Fort Pienc,22,2014,110
2006,2,Eixample,5,el Fort Pienc,22,2015,109
2006,2,Eixample,5,el Fort Pienc,22,2016,107
2006,2,Eixample,5,el Fort Pienc,22,2017,140
2006,2,Eixample,5,el Fort Pienc,22,2018,93
2006,2,Eixample,5,el Fort Pienc,22,2019,118
2006,2,Eixample,5,el Fort Pienc,22,2020,116
2006,2,Eixample,6,la Sagrada Família,23,2021,107
2006,2,Eixample,6,la Sagrada Família,23,2022,79
2006,2,Eixample,6,la Sagrada Família,23,2023,45
2006,2,Eixample,6,la Sagrada Família,23,2024,100
2006,2,Eixample,6,la Sagrada Família,24,2025,81
2006,2,Eixample,6,la Sagrada Família,24,2026,116
2006,2,Eixample,6,la Sagrada Família,24,2027,114
2006,2,Eixample,6,la Sagrada Família,24,2028,184
2006,2,Eixample,6,la Sagrada Família,24,2029,58
2006,2,Eixample,6,la Sagrada Família,24,2030,70
2006,2,Eixample,6,la Sagrada Família,24,2031,42
2006,2,Eixample,6,la Sagrada Família,24,2032,52
2006,2,Eixample,6,la Sagrada Família,25,2033,66
2006,2,Eixample,6,la Sagrada Família,25,2034,78
2006,2,Eixample,6,la Sagrada Família,25,2035,47
2006,2,Eixample,6,la Sagrada Família,25,2036,53
2006,2,Eixample,6,la Sagrada Família,25,2037,39
2006,2,Eixample,6,la Sagrada Família,25,2038,66
2006,2,Eixample,6,la Sagrada Família,25,2039,117
2006,2,Eixample,6,la Sagrada Família,25,2040,136
2006,2,Eixample,6,la Sagrada Família,26,2041,87
2006,2,Eixample,6,la Sagrada Família,26,2042,47
2006,2,Eixample,6,la Sagrada Família,26,2043,49
2006,2,Eixample,6,la Sagrada Família,26,2044,91
2006,2,Eixample,6,la Sagrada Família,26,2045,57
2006,2,Eixample,6,la Sagrada Família,26,2046,99
2006,2,Eixample,6,la Sagrada Família,26,2047,98
2006,2,Eixample,6,la Sagrada Família,26,2048,79
2006,2,Eixample,6,la Sagrada Família,27,2049,161
2006,2,Eixample,6,la Sagrada Família,27,2050,98
