Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2011,1,Ciutat Vella,1,el Raval,1,1001,163
2011,1,Ciutat Vella,1,el Raval,1,1002,224
2011,1,Ciutat Vella,1,el Raval,2,1003,441
2011,1,Ciutat Vella,1,el Raval,2,1004,416
2011,1,Ciutat Vella,1,el Raval,3,1005,378
2011,1,Ciutat Vella,1,el Raval,3,1006,308
2011,1,Ciutat Vella,1,el Raval,3,1007,401
2011,1,Ciutat Vella,1,el Raval,4,1008,518
2011,1,Ciutat Vella,1,el Raval,4,1009,324
2011,1,Ciutat Vella,1,el Raval,4,1010,381
2011,1,Ciutat Vella,1,el Raval,5,1011,596
2011,1,Ciutat Vella,1,el Raval,5,1012,227
2011,1,Ciutat Vella,1,el Raval,5,1013,116
2011,1,Ciutat Vella,1,el Raval,6,1014,234
2011,1,Ciutat Vella,1,el Raval,6,1015,267
2011,1,Ciutat Vella,1,el Raval,6,1016,210
2011,1,Ciutat Vella,1,el Raval,6,1017,375
2011,1,Ciutat Vella,1,el Raval,7,1018,129
2011,1,Ciutat Vella,1,el Raval,7,1019,458
2011,1,Ciutat Vella,1,el Raval,7,1020,207
2011,1,Ciutat Vella,1,el Raval,8,1021,211
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,99
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,175
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,140
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,216
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,170
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,213
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,176
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,326
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,263
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,223
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,85
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,100
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,111
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,86
2011,1,Ciutat Vella,3,la Barceloneta,15,1037,73
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,181
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,107
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,107
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,203
2011,1,Ciutat Vella,3,la Barceloneta,15,1042,93
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,144
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,135
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,239
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,169
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,222
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,262
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,112
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,187
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,257
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,230
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,196
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,117
2011,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,79
2011,2,Eixample,5,el Fort Pienc,20,2001,99
2011,2,Eixample,5,el Fort Pienc,20,2002,182
2011,2,Eixample,5,el Fort Pienc,20,2003,52
2011,2,Eixample,5,el Fort Pienc,20,2004,126
2011,2,Eixample,5,el Fort Pienc,20,2005,103
2011,2,Eixample,5,el Fort Pienc,20,2006,117
2011,2,Eixample,5,el Fort Pienc,20,2007,70
2011,2,Eixample,5,el Fort Pienc,20,2008,93
2011,2,Eixample,5,el Fort Pienc,20,2009,73
2011,2,Eixample,5,el Fort Pienc,21,2010,51
2011,2,Eixample,5,el Fort Pienc,21,2011,41
2011,2,Eixample,5,el Fort Pienc,21,2012,99
2011,2,Eixample,5,el Fort Pienc,21,2013,79
2011,2,Eixample,5,el Fort Pienc,22,2014,120
2011,2,Eixample,5,el Fort Pienc,22,2015,86
2011,2,Eixample,5,el Fort Pienc,22,2016,103
2011,2,Eixample,5,el Fort Pienc,22,2017,117
